0.615
0, 4, 1573299338
4, 0, 1573310055
4, 0, 1573349825
0, 4, 1573359893
4, 0, 1573385524
4, 0, 1573477883
0, 4, 1573485260
4, 0, 1573529860
4, 0, 1573579796
4, 0, 1573597333
4, 0, 1573617648
4, 0, 1573649805
0, 4, 1573664189
4, 0, 1573718285
4, 0, 1573752902
4, 0, 1573874346
0, 4, 1573893452
4, 0, 1573968692
0, 4, 1574005312
4, 0, 1574066553
4, 0, 1574087957
0, 4, 1574106077
4, 0, 1574127753
4, 0, 1675862988
4, 0, 1675863155
4, 0, 1676064946
4, 0, 1676129392
4, 0, 1676131330
4, 0, 1676192208
4, 0, 1676253081
4, 0, 1676253209
4, 0, 1676369117
4, 0, 1676396421
0, 4, 1676424281
4, 0, 1676483353
4, 0, 1676509702
4, 0, 1676641040
4, 0, 1676714110
4, 0, 1676760032
4, 0, 1676761515
4, 0, 1676784475
4, 0, 1676808119
4, 0, 1676827338
0, 4, 1676871909
4, 0, 1676872434
4, 0, 1676891637
0, 4, 1676907664
0, 4, 1676947102
4, 0, 1676954357
4, 0, 1676972538
4, 0, 1676995528
4, 0, 1677055474
4, 0, 1677075162
4, 0, 1677076299
4, 0, 1677093740
0, 4, 1677107805
4, 0, 1677115485
4, 0, 1677133500
0, 4, 1677153567
4, 0, 1677261942
4, 0, 1677330082
4, 0, 1677330296
0, 4, 1677361170
4, 0, 1677379060
4, 0, 1677394757
0, 4, 1677402065
0, 4, 1677422816
4, 0, 1677426682
4, 0, 1677458774
4, 0, 1677504257
4, 0, 1677536277
4, 0, 1677566035
4, 0, 1677579918
4, 0, 1677596084
4, 0, 1677628796
4, 0, 1677642632
4, 0, 1677643925
4, 0, 1677686886
4, 0, 1677720309
4, 0, 1677809658
4, 0, 1677828589
4, 0, 1677893444
4, 0, 1677909760
4, 0, 1677957719
4, 0, 1678052959
4, 0, 1678131591
4, 0, 1678153109
4, 0, 1678216028
4, 0, 1678265141
4, 0, 1678265340
4, 0, 1678336120
0, 4, 1678401215
4, 0, 1678492947
4, 0, 1678692984
0, 4, 1678752734
0, 4, 1678810498
4, 0, 1678817984
4, 0, 1678879503
4, 0, 1678944598
4, 0, 1678944638
4, 0, 1678977497
0, 4, 1679135555
4, 0, 1679210263
4, 0, 1679350283
0, 4, 1679904489
4, 0, 1680742192
4, 0, 1680776689
4, 0, 1680849581
4, 0, 1680884655
4, 0, 1680922409
0, 4, 1681104872
4, 0, 1681138808
4, 0, 1684762584
0, 4, 1684786657
4, 0, 1684819805
4, 0, 1684819899
4, 0, 1684847233
4, 0, 1684847803
4, 0, 1684927674
0, 4, 1684969857
4, 0, 1684981732
4, 0, 1685006271
4, 0, 1685030594
4, 0, 1685030715
4, 0, 1685031414
4, 0, 1685127332
4, 0, 1685127746
4, 0, 1685218362
4, 0, 1685304983
4, 0, 1685536370
4, 0, 1685538264
4, 0, 1685573214
4, 0, 1685608923
4, 0, 1685644439
0, 4, 1685720185
4, 0, 1685727442
4, 0, 1686043770
4, 0, 1686074644
4, 0, 1686138318
4, 0, 1686183338
0, 4, 1686185228
4, 0, 1686216416
4, 0, 1686250334
4, 0, 1686267004
4, 0, 1686303213
4, 0, 1686335262
0, 4, 1686335394
4, 0, 1686336598
4, 0, 1686409887
4, 0, 1686528624
4, 0, 1686638877
0, 4, 1686700182
0, 4, 1686791004
4, 0, 1686801295
4, 0, 1686826510
0, 4, 1686828899
4, 0, 1686877455
0, 4, 1686920875
4, 0, 1686956999
4, 0, 1686957828
0, 4, 1686980690
4, 0, 1687042965
4, 0, 1687125121
4, 0, 1687184398
4, 0, 1687184919
4, 0, 1687216453
4, 0, 1687309499
4, 0, 1687370971
4, 0, 1687402452
4, 0, 1687433996
4, 0, 1687663903
4, 0, 1687766121
4, 0, 1688043632
4, 0, 1688078901
4, 0, 1688114114
4, 0, 1688818625
4, 0, 1688818780
4, 0, 1688895814
0, 4, 1691339702
0, 4, 1691421177
4, 0, 1691821659
4, 0, 1691901682
4, 0, 1692216922
4, 0, 1692256233
4, 0, 1692372566
4, 0, 1692528269
4, 0, 1693087186
4, 0, 1693179406
4, 0, 1693209039
4, 0, 1693582671
4, 0, 1693609326
4, 0, 1693631521
4, 0, 1693653866
4, 0, 1693831043
4, 0, 1693832593
4, 0, 1693934208
4, 0, 1693935242
0, 4, 1693935567
4, 0, 1693975539
4, 0, 1694203788
4, 0, 1694219987
4, 0, 1694240308
4, 0, 1694293402
4, 0, 1694312237
0, 4, 1694392093
4, 0, 1694401066
4, 0, 1694401661
4, 0, 1694455040
4, 0, 1694457763
4, 0, 1694533703
0, 4, 1694546376
4, 0, 1694552445
4, 0, 1694686765
4, 0, 1694727520
4, 0, 1694812972
4, 0, 1694835175
0, 4, 1694873919
4, 0, 1694882523
4, 0, 1694930756
0, 4, 1694952749
4, 0, 1694954454
4, 0, 1694978970
4, 0, 1695083053
4, 0, 1695137257
4, 0, 1695163882
4, 0, 1695249050
4, 0, 1695343047
0, 4, 1695505597
4, 0, 1695582192
4, 0, 1695657091
4, 0, 1695846359
4, 0, 1695884739
4, 0, 1696004171
0, 4, 1696175440
4, 0, 1696215891
4, 0, 1750895141
0, 4, 1750920435
4, 0, 1750930618
4, 0, 1750965106
4, 0, 1751034655
4, 0, 1751068708
0, 4, 1751069281
4, 0, 1751070603
4, 0, 1751324739
4, 0, 1751500571
4, 0, 1751503363
4, 0, 1751537806
0, 4, 1751664664
0, 4, 1751949655
4, 0, 1751953066
4, 0, 1752088198
4, 0, 1752322242
0, 4, 1752412748
0, 4, 1752443716
0, 4, 1752476961
4, 0, 1752590890
0, 4, 1752610713
4, 0, 1752619480
0, 4, 1752697690
0, 4, 1752767220
4, 0, 1752773617
4, 0, 1752874075
4, 0, 1752895729
4, 0, 1752941781
4, 0, 1752964724
4, 0, 1753010225
4, 0, 1753094805
4, 0, 1753155229
4, 0, 1753177055
0, 4, 1753307859
4, 0, 1753309879
4, 0, 1753384040
4, 0, 1753415392
0, 4, 1753431870
0, 4, 1753465024
4, 0, 1753518278
4, 0, 1753631640
0, 4, 1753673141
4, 0, 1753773121
4, 0, 1753869051
4, 0, 1754024315
4, 0, 1754024569
4, 0, 1754179676
0, 4, 1754192209
4, 0, 1754262621
0, 4, 1754318478
4, 0, 1754352024
4, 0, 1754354042
4, 0, 1754378592
4, 0, 1754473317
4, 0, 1754547941
4, 0, 1754549847
4, 0, 1754599378
4, 0, 1754602246
4, 0, 1754708424
4, 0, 1754790896
4, 0, 1754936930
4, 0, 1755059583
0, 4, 1755249365
4, 0, 1755315486
4, 0, 1755378066
4, 0, 1755443052
4, 0, 1755508143
4, 0, 1755708109
4, 0, 1755842151
4, 0, 1759164822
4, 0, 1759310905
0, 4, 1759384052
4, 0, 1759540898
4, 0, 1759653173
4, 0, 1759691231
4, 0, 1759770550
4, 0, 1759773677
4, 0, 1759817127
0, 4, 1759883756
4, 0, 1759933073
4, 0, 1760179839
4, 0, 1760360855
4, 0, 1770548980
4, 0, 1770809502
4, 0, 1770980190
4, 0, 1771003528
4, 0, 1771004434
0, 4, 1771132710
4, 0, 1771210128
0, 4, 1791791919
4, 0, 1791806854
4, 0, 1792115648
4, 0, 1792117812
4, 0, 1792196219
4, 0, 1792325654
4, 0, 1792327149
4, 0, 1792481006
4, 0, 1792667320
4, 0, 1792865652
4, 0, 1792868855
0, 4, 1792887601
4, 0, 1792938068
0, 4, 1793068369
4, 0, 1793119103
4, 0, 1793180190
4, 0, 1793204245
0, 4, 1793224145
4, 0, 1793289893
4, 0, 1793332033
4, 0, 1793372939
4, 0, 1793397206
4, 0, 1793414678
4, 0, 1793437471
4, 0, 1793481936
4, 0, 1793483301
4, 0, 1793505352
4, 0, 1793570761
4, 0, 1793751871
4, 0, 1793776408
4, 0, 1793829089
4, 0, 1793853301
4, 0, 1793854749
0, 4, 1793873036
4, 0, 1793985685
4, 0, 1793987031
4, 0, 1794188164
4, 0, 1794227178
4, 0, 1794268637
4, 0, 1794392021
4, 0, 1794783456
4, 0, 1794783941
4, 0, 1794866418
0, 4, 1794908642
4, 0, 1795134642
4, 0, 1795226582
0, 4, 1795267023
4, 0, 1795269197
4, 0, 1795555552
4, 0, 1795603324
0, 4, 1795691416
0, 4, 1795700542
4, 0, 1795857532
4, 0, 1795959733
4, 0, 1796857377
4, 0, 1796904794
4, 0, 1822323345
0, 4, 1822461923
4, 0, 1822721812
4, 0, 1822723156
4, 0, 1822865898
4, 0, 1823013900
0, 4, 1823040086
4, 0, 1823048241
4, 0, 1823122006
4, 0, 1823352715
4, 0, 1823417257
4, 0, 1823541633
4, 0, 1823597732
4, 0, 1823818049
4, 0, 1823969950
4, 0, 1824133800
4, 0, 1824135348
4, 0, 1824135548
4, 0, 1824135690
0, 4, 1824154824
4, 0, 1824159206
4, 0, 1824182353
4, 0, 1824203706
4, 0, 1824246100
0, 4, 1824261936
0, 4, 1824280719
4, 0, 1824287960
4, 0, 1824348295
0, 4, 1824384763
4, 0, 1824430332
4, 0, 1824544773
4, 0, 1824621390
4, 0, 1824637314
4, 0, 1824674667
4, 0, 1824711502
4, 0, 1824715026
4, 0, 1824730263
0, 4, 1824817368
4, 0, 1824844023
4, 0, 1824898282
4, 0, 1825029242
4, 0, 1825046714
4, 0, 1825067071
0, 4, 1825076730
4, 0, 1825084508
4, 0, 1825200700
4, 0, 1825218926
4, 0, 1825240263
4, 0, 1825241352
4, 0, 1825262631
0, 4, 1825339978
4, 0, 1825414085
4, 0, 1825438104
4, 0, 1825459103
4, 0, 1825485602
4, 0, 1825508585
4, 0, 1825559196
4, 0, 1825607170
4, 0, 1825689609
4, 0, 1825716046
4, 0, 1825768692
4, 0, 1825975607
4, 0, 1826036855
4, 0, 1826278428
0, 4, 1826383416
4, 0, 1826416844
4, 0, 1826451755
0, 4, 1826522063
4, 0, 1826525549
4, 0, 1826561413
0, 4, 1826996660
4, 0, 1827074878
0, 4, 1827097010
4, 0, 1827219343
0, 4, 1827366861
4, 0, 1827367159
4, 0, 1827381443
4, 0, 1827381832
4, 0, 1827396976
4, 0, 1827414458
4, 0, 1827423272
4, 0, 1827428252
4, 0, 1827437673
4, 0, 1827462333
4, 0, 1827469657
4, 0, 1827487171
4, 0, 1827509628
4, 0, 1827541938
4, 0, 1827575139
0, 4, 1827587440
4, 0, 1827648294
0, 4, 1827669456
4, 0, 1827673963
4, 0, 1827699089
4, 0, 1827705794
4, 0, 1827731134
4, 0, 1827739033
4, 0, 1827741268
4, 0, 1827778353
4, 0, 1827804232
4, 0, 1827812330
4, 0, 1827820002
4, 0, 1827846187
4, 0, 1827894541
4, 0, 1827939149
4, 0, 1827961951
4, 0, 1827968565
4, 0, 1827979868
4, 0, 1828004858
0, 4, 1828024584
4, 0, 1828040051
4, 0, 1828076023
4, 0, 1830924783
4, 0, 1831200933
4, 0, 1831297275
4, 0, 1831347423
4, 0, 1832259257
4, 0, 1832351284
0, 4, 1832353507
4, 0, 1832581838
4, 0, 1832598708
4, 0, 1832636113
4, 0, 1832659418
4, 0, 1833011400
4, 0, 1833021794
4, 0, 1833224405
0, 4, 1833234318
4, 0, 1833310414
4, 0, 1833330900
4, 0, 1833377886
4, 0, 1833390952
4, 0, 1833400604
0, 4, 1833427018
4, 0, 1833525699
4, 0, 1833556451
4, 0, 1833565153
0, 4, 1833566597
4, 0, 1833577117
4, 0, 1833587520
0, 4, 1833609162
4, 0, 1833647435
4, 0, 1833687514
0, 4, 1833698636
4, 0, 1833735491
4, 0, 1833736614
4, 0, 1833802719
4, 0, 1833802829
4, 0, 1833813489
4, 0, 1833814026
4, 0, 1833896516
4, 0, 1833911324
4, 0, 1833921839
4, 0, 1833965499
4, 0, 1833986077
4, 0, 1833994033
4, 0, 1834020956
0, 4, 1834111498
4, 0, 1834117076
4, 0, 1834167544
0, 4, 1834182093
4, 0, 1834237732
4, 0, 1834307574
4, 0, 1834313859
4, 0, 1834315632
4, 0, 1834340083
0, 4, 1834340305
0, 4, 1834345205
4, 0, 1834355575
4, 0, 1834364862
4, 0, 1834375554
0, 4, 1834376893
4, 0, 1834394080
4, 0, 1834402106
4, 0, 1834402117
4, 0, 1834428893
4, 0, 1834429196
4, 0, 1834461346
4, 0, 1834465411
4, 0, 1834516908
4, 0, 1834518030
0, 4, 1834553634
0, 4, 1834617869
4, 0, 1834661351
4, 0, 1834663105
4, 0, 1834717137
4, 0, 1834747953
4, 0, 1834759443
4, 0, 1834789458
0, 4, 1834825136
4, 0, 1834830511
0, 4, 1834855219
4, 0, 1834885585
4, 0, 1834897181
4, 0, 1834897699
4, 0, 1834942617
4, 0, 1834952043
4, 0, 1835068781
0, 4, 1835149415
4, 0, 1835232582
4, 0, 1835259239
4, 0, 1835354843
4, 0, 1835425436
0, 4, 1835449837
0, 4, 1835451010
4, 0, 1835471828
4, 0, 1835501911
4, 0, 1835548598
4, 0, 1835655907
4, 0, 1835673287
4, 0, 1835721508
4, 0, 1835738663
4, 0, 1835772659
4, 0, 1835885753
4, 0, 1835901539
4, 0, 1835974474
4, 0, 1836010411
4, 0, 1836116145
4, 0, 1836133712
4, 0, 1836134023
4, 0, 1836189437
4, 0, 1836206648
4, 0, 1836207117
4, 0, 1836226421
4, 0, 1836456373
4, 0, 1836458953
0, 4, 1879914989
4, 0, 1879921482
4, 0, 1879952416
0, 4, 1879965913
4, 0, 1880005428
4, 0, 1880016348
4, 0, 1880039125
0, 4, 1880102032
4, 0, 1880103290
4, 0, 1880146681
0, 4, 1880201027
4, 0, 1880204818
4, 0, 1880206280
4, 0, 1880206985
4, 0, 1880225980
4, 0, 1880235940
4, 0, 1880285788
4, 0, 1880294252
4, 0, 1880343469
4, 0, 1880381221
4, 0, 1880392178
0, 4, 1880401269
4, 0, 1880410369
4, 0, 1880422906
4, 0, 1880477820
4, 0, 1880486592
4, 0, 1880522469
0, 4, 1880553156
4, 0, 1880562629
4, 0, 1880572429
4, 0, 1880572752
4, 0, 1880580631
0, 4, 1880594299
4, 0, 1880597957
4, 0, 1880598499
4, 0, 1880609719
4, 0, 1880663618
4, 0, 1880664968
4, 0, 1880709634
4, 0, 1880736142
4, 0, 1880736368
4, 0, 1880756424
4, 0, 1880771065
4, 0, 1880782565
4, 0, 1880800910
4, 0, 1880801990
4, 0, 1880828888
4, 0, 1880841222
4, 0, 1880848392
4, 0, 1880888805
4, 0, 1880895639
4, 0, 1880904154
0, 4, 1880916014
4, 0, 1880934027
4, 0, 1880937071
4, 0, 1880953624
4, 0, 1880955370
4, 0, 1880956893
4, 0, 1881011240
4, 0, 1881011504
0, 4, 1881013185
0, 4, 1881019472
4, 0, 1881029262
4, 0, 1881041117
4, 0, 1881059528
4, 0, 1881136874
4, 0, 1881159228
4, 0, 1881187433
4, 0, 1881199815
4, 0, 1881211148
4, 0, 1881295792
4, 0, 1881338312
4, 0, 1881371908
4, 0, 1881383889
4, 0, 1881417341
4, 0, 1881451798
4, 0, 1881502835
4, 0, 1881517208
0, 4, 1881537775
4, 0, 1881542792
4, 0, 1881580411
4, 0, 1881605978
4, 0, 1881686170
4, 0, 1881754375
0, 4, 1881838716
4, 0, 1881856518
0, 4, 1881860791
4, 0, 1881929786
4, 0, 1881993221
4, 0, 1882109437
4, 0, 1882128427
4, 0, 1882146601
4, 0, 1882162648
0, 4, 1882193352
4, 0, 1882215056
4, 0, 1882248866
4, 0, 1882268773
4, 0, 1882319877
4, 0, 1882320779
4, 0, 1882336878
4, 0, 1882339221
4, 0, 1882374358
4, 0, 1882374395
0, 4, 1882404021
0, 4, 1882462521
0, 4, 1882492138
4, 0, 1882541640
4, 0, 1882561109
4, 0, 1882895988
4, 0, 1882914897
4, 0, 1882972314
4, 0, 1883035964
4, 0, 1883057960
4, 0, 1883077161
0, 4, 1883141012
0, 4, 1883149671
4, 0, 1883200840
4, 0, 1883302756
0, 4, 1883343138
4, 0, 1883557531
4, 0, 1883560665
4, 0, 1883601071
4, 0, 1883640608
4, 0, 1883642226
4, 0, 1932276847
4, 0, 1932293682
4, 0, 1932294612
4, 0, 1932309787
4, 0, 1932396808
4, 0, 1932429824
4, 0, 1932461709
4, 0, 1932481527
0, 4, 1932488838
0, 4, 1932513931
4, 0, 1932700944
4, 0, 1932774181
4, 0, 1932858345
4, 0, 1932858806
4, 0, 1932886859
4, 0, 1932889340
0, 4, 1932894075
4, 0, 1932940222
0, 4, 1932993159
4, 0, 1933020610
4, 0, 1933074283
4, 0, 1933096711
4, 0, 1933138374
4, 0, 1933163201
0, 4, 1933168908
4, 0, 1933174799
4, 0, 1933201064
4, 0, 1933223520
4, 0, 1936064597
4, 0, 1936081436
0, 4, 1955981915
4, 0, 1955984349
4, 0, 1956072613
0, 4, 1956176755
4, 0, 1956211993
4, 0, 1956243781
4, 0, 1956246359
4, 0, 1956277054
4, 0, 1956309909
0, 4, 1956321128
4, 0, 1956326307
4, 0, 1956341748
4, 0, 1956358973
0, 4, 1956401562
4, 0, 1956421114
4, 0, 1956451265
0, 4, 1956482001
4, 0, 1956515858
4, 0, 1956617105
4, 0, 1956633204
4, 0, 1956658822
4, 0, 1956687021
0, 4, 1956733979
4, 0, 1956821216
4, 0, 1956850350
4, 0, 1956860826
4, 0, 1956941140
4, 0, 1956952237
4, 0, 1956966443
4, 0, 1957015189
4, 0, 1957038185
0, 4, 1957046815
4, 0, 1957065322
4, 0, 1957074070
4, 0, 1957241010
4, 0, 1957261782
4, 0, 1957276202
4, 0, 1957322863
0, 4, 1957381185
4, 0, 1957446637
4, 0, 1957542093
4, 0, 1957616649
4, 0, 1957629260
4, 0, 1957671528
4, 0, 1958074103
4, 0, 1958097406
4, 0, 1960229206
4, 0, 1960296107
4, 0, 1960396697
0, 4, 1960576036
4, 0, 1960632882
4, 0, 1960820458
4, 0, 1960823271
4, 0, 1960962796
0, 4, 1961039465
0, 4, 1961059288
4, 0, 1961113314
4, 0, 1961113956
4, 0, 1961150585
4, 0, 1961152410
0, 4, 1961257112
4, 0, 1961292123
4, 0, 1961298221
4, 0, 1961355710
4, 0, 1961355870
0, 4, 1961515560
4, 0, 1961529066
4, 0, 1961551876
4, 0, 1961552457
4, 0, 1961593466
4, 0, 1961721192
4, 0, 1961767016
4, 0, 1962158314
4, 0, 1962201199
4, 0, 1962318476
4, 0, 1962352529
4, 0, 1962395745
4, 0, 1962398562
4, 0, 1962437858
4, 0, 1962438840
4, 0, 1962515341
4, 0, 1962630502
4, 0, 1962678655
0, 4, 1962702878
4, 0, 1962781621
4, 0, 1962798803
4, 0, 1962918207
4, 0, 1962939981
4, 0, 1963027980
0, 4, 1963102339
4, 0, 1963135793
4, 0, 1963136456
4, 0, 1963199198
4, 0, 1963199940
0, 4, 1963228517
4, 0, 1963243460
4, 0, 1963463834
4, 0, 1963488860
0, 4, 1963531079
0, 4, 1963603407
0, 4, 1963649102
4, 0, 1963777480
4, 0, 1963819350
4, 0, 1963996382
4, 0, 1964195230
4, 0, 1964197084
0, 4, 1964246804
4, 0, 1964396263
4, 0, 1964418135
4, 0, 1964426372
4, 0, 1964524421
4, 0, 1964545474
4, 0, 1964588954
4, 0, 1964705872
0, 4, 1964753095
4, 0, 1964814560
4, 0, 1964835491
0, 4, 1964854224
4, 0, 1964937946
4, 0, 1964939778
0, 4, 1965290304
4, 0, 1965355598
0, 4, 1965531224
4, 0, 1965544428
4, 0, 1965563541
4, 0, 1965619672
4, 0, 1965620313
4, 0, 1965621204
4, 0, 1965638677
0, 4, 1965698138
0, 4, 1965757595
4, 0, 1965842315
4, 0, 1965859633
4, 0, 1965878710
4, 0, 1965915972
4, 0, 1965916977
0, 4, 1965949112
4, 0, 1965952061
4, 0, 1965952367
0, 4, 1965996982
4, 0, 1966042682
4, 0, 1966061181
4, 0, 1966183228
4, 0, 1966185081
0, 4, 1966195083
0, 4, 1966228071
4, 0, 1966338217
4, 0, 1966375792
4, 0, 1966375840
4, 0, 1966392529
0, 4, 1966437497
4, 0, 1966523824
4, 0, 1966596581
4, 0, 1966596674
4, 0, 1966636524
4, 0, 1966672119
4, 0, 1966747487
4, 0, 1966782417
4, 0, 1966785804
4, 0, 1966875149
0, 4, 1966904988
4, 0, 1966945807
4, 0, 1966946892
4, 0, 1966962049
4, 0, 1967005599
4, 0, 1967006062
4, 0, 1967024614
4, 0, 1967077689
4, 0, 1967112655
4, 0, 1967115595
4, 0, 1967191955
4, 0, 1967250032
0, 4, 1967303916
0, 4, 1967315112
0, 4, 1967342030
4, 0, 1967361245
4, 0, 1967494194
4, 0, 1967621173
4, 0, 1967621226
0, 4, 1967633158
4, 0, 1967641411
4, 0, 1967738646
4, 0, 1967775539
0, 4, 1967792190
4, 0, 1967812818
0, 4, 1967830429
4, 0, 1967847540
4, 0, 1967870016
4, 0, 1967887927
4, 0, 1967888081
4, 0, 1968023841
4, 0, 1968025577
4, 0, 1968116994
4, 0, 1968135638
0, 4, 1968149051
4, 0, 1968202167
0, 4, 1968249780
4, 0, 1968318627
4, 0, 1968482576
4, 0, 1968483024
4, 0, 1968636206
4, 0, 1968678347
4, 0, 1968680829
4, 0, 1968693796
0, 4, 1968701392
4, 0, 1968708551
4, 0, 1968749622
4, 0, 1968766091
4, 0, 1968849683
4, 0, 1968862893
0, 4, 1968933919
4, 0, 1968939086
4, 0, 1968956230
4, 0, 1969028205
0, 4, 1969029223
4, 0, 1969075187
0, 4, 1969158469
4, 0, 1969199695
4, 0, 1969209470
4, 0, 1969212179
0, 4, 1969301019
0, 4, 1969315147
4, 0, 1969355473
4, 0, 1969356296
0, 4, 1969365404
4, 0, 1969386076
4, 0, 1969405420
4, 0, 1969440099
0, 4, 1969464607
4, 0, 1969471601
4, 0, 1969472555
0, 4, 1969485150
4, 0, 1969504026
0, 4, 1969594766
4, 0, 1969614540
4, 0, 1969634390
4, 0, 1969681049
4, 0, 1969692403
4, 0, 1969716436
4, 0, 1969765452
4, 0, 1969767851
4, 0, 1969783607
4, 0, 1969783740
4, 0, 1969791643
4, 0, 1969846142
4, 0, 1969856914
4, 0, 1969864914
0, 4, 1969865016
4, 0, 1969880633
4, 0, 1969890711
4, 0, 1969916943
4, 0, 1969959604
4, 0, 1969964448
4, 0, 1969975853
4, 0, 1970027331
4, 0, 1970041576
4, 0, 1970044676
4, 0, 1970074958
4, 0, 1970092385
4, 0, 1970148751
4, 0, 1970195826
4, 0, 1970221271
4, 0, 1970228625
4, 0, 1970243736
4, 0, 1970254252
